d3mIndex,type,repeat,fold
4363,TRAIN,0,0
4364,TRAIN,0,0
4365,TRAIN,0,0
4366,TRAIN,0,0
4367,TEST,0,0
4368,TRAIN,0,0
4369,TEST,0,0
4370,TRAIN,0,0
4371,TRAIN,0,0
4372,TRAIN,0,0
4373,TRAIN,0,0
4374,TRAIN,0,0
4375,TRAIN,0,0
4376,TRAIN,0,0
4377,TRAIN,0,0
4378,TEST,0,0
4379,TRAIN,0,0
4380,TRAIN,0,0
4381,TRAIN,0,0
4382,TRAIN,0,0
4383,TRAIN,0,0
4384,TRAIN,0,0
4385,TRAIN,0,0
4386,TRAIN,0,0
4387,TEST,0,0
4388,TRAIN,0,0
4389,TRAIN,0,0
4390,TRAIN,0,0
4391,TRAIN,0,0
4392,TRAIN,0,0
4393,TRAIN,0,0
4394,TRAIN,0,0
4395,TRAIN,0,0
4396,TEST,0,0
4397,TEST,0,0
4398,TRAIN,0,0
4399,TRAIN,0,0
4400,TEST,0,0
4401,TRAIN,0,0
4402,TRAIN,0,0
4403,TRAIN,0,0
4404,TEST,0,0
4405,TRAIN,0,0
4406,TRAIN,0,0
4407,TRAIN,0,0
4408,TRAIN,0,0
4409,TRAIN,0,0
4410,TEST,0,0
4411,TRAIN,0,0
4412,TRAIN,0,0
4413,TEST,0,0
4414,TRAIN,0,0
4415,TRAIN,0,0
4416,TRAIN,0,0
4417,TRAIN,0,0
4418,TRAIN,0,0
4419,TRAIN,0,0
4420,TEST,0,0
4421,TRAIN,0,0
4422,TRAIN,0,0
4423,TEST,0,0
4424,TRAIN,0,0
4425,TRAIN,0,0
4426,TRAIN,0,0
4427,TEST,0,0
4428,TRAIN,0,0
4429,TRAIN,0,0
4430,TRAIN,0,0
4431,TEST,0,0
4432,TRAIN,0,0
4433,TEST,0,0
4434,TEST,0,0
4435,TEST,0,0
4436,TRAIN,0,0
4437,TRAIN,0,0
4438,TRAIN,0,0
4439,TRAIN,0,0
4440,TRAIN,0,0
4441,TRAIN,0,0
4442,TEST,0,0
4443,TRAIN,0,0
4444,TEST,0,0
4445,TEST,0,0
4446,TRAIN,0,0
4447,TRAIN,0,0
4448,TRAIN,0,0
4449,TRAIN,0,0
4450,TRAIN,0,0
4451,TRAIN,0,0
4452,TRAIN,0,0
4453,TRAIN,0,0
4454,TRAIN,0,0
4455,TEST,0,0
4456,TRAIN,0,0
4457,TEST,0,0
4458,TEST,0,0
4459,TRAIN,0,0
4460,TRAIN,0,0
4461,TEST,0,0
4462,TRAIN,0,0
4463,TRAIN,0,0
4464,TRAIN,0,0
4465,TEST,0,0
4466,TRAIN,0,0
4467,TRAIN,0,0
4468,TEST,0,0
4469,TRAIN,0,0
4470,TRAIN,0,0
4471,TEST,0,0
4472,TEST,0,0
4473,TRAIN,0,0
4474,TRAIN,0,0
4475,TRAIN,0,0
4476,TRAIN,0,0
4477,TRAIN,0,0
4478,TRAIN,0,0
4479,TEST,0,0
4480,TRAIN,0,0
4481,TRAIN,0,0
4482,TRAIN,0,0
4483,TRAIN,0,0
4484,TRAIN,0,0
4485,TEST,0,0
4486,TRAIN,0,0
4487,TEST,0,0
4488,TRAIN,0,0
4489,TEST,0,0
4490,TRAIN,0,0
4491,TRAIN,0,0
4492,TRAIN,0,0
4493,TRAIN,0,0
4494,TEST,0,0
4495,TRAIN,0,0
4496,TRAIN,0,0
4497,TEST,0,0
4498,TRAIN,0,0
4499,TRAIN,0,0
4500,TRAIN,0,0
4501,TRAIN,0,0
4502,TRAIN,0,0
4503,TRAIN,0,0
4504,TRAIN,0,0
4505,TEST,0,0
4506,TEST,0,0
4507,TRAIN,0,0
4508,TRAIN,0,0
4509,TRAIN,0,0
4510,TRAIN,0,0
4511,TRAIN,0,0
4512,TRAIN,0,0
4513,TEST,0,0
4514,TRAIN,0,0
4515,TRAIN,0,0
4516,TRAIN,0,0
4517,TRAIN,0,0
4518,TRAIN,0,0
4519,TEST,0,0
4520,TRAIN,0,0
4521,TRAIN,0,0
4522,TRAIN,0,0
4523,TEST,0,0
4524,TRAIN,0,0
4525,TEST,0,0
4526,TRAIN,0,0
4527,TRAIN,0,0
4528,TRAIN,0,0
4529,TEST,0,0
4530,TRAIN,0,0
4531,TRAIN,0,0
4532,TRAIN,0,0
4533,TRAIN,0,0
4534,TEST,0,0
4535,TRAIN,0,0
4536,TRAIN,0,0
4537,TRAIN,0,0
4538,TRAIN,0,0
4539,TEST,0,0
4540,TRAIN,0,0
4541,TRAIN,0,0
4542,TRAIN,0,0
4543,TRAIN,0,0
4544,TRAIN,0,0
4545,TRAIN,0,0
4546,TRAIN,0,0
4547,TEST,0,0
4548,TRAIN,0,0
4549,TRAIN,0,0
4550,TRAIN,0,0
4551,TEST,0,0
4552,TRAIN,0,0
4553,TRAIN,0,0
4554,TRAIN,0,0
4555,TEST,0,0
4556,TRAIN,0,0
4557,TRAIN,0,0
4558,TEST,0,0
4559,TRAIN,0,0
4560,TRAIN,0,0
4561,TRAIN,0,0
4562,TEST,0,0
4563,TRAIN,0,0
4564,TRAIN,0,0
4565,TRAIN,0,0
4566,TEST,0,0
4567,TRAIN,0,0
4568,TRAIN,0,0
4569,TRAIN,0,0
4570,TEST,0,0
4571,TRAIN,0,0
4572,TRAIN,0,0
4573,TRAIN,0,0
4574,TRAIN,0,0
4575,TRAIN,0,0
4576,TRAIN,0,0
4577,TRAIN,0,0
4578,TEST,0,0
4579,TRAIN,0,0
4580,TRAIN,0,0
4581,TRAIN,0,0
4582,TRAIN,0,0
4583,TEST,0,0
4584,TEST,0,0
4585,TRAIN,0,0
4586,TEST,0,0
4587,TRAIN,0,0
4588,TRAIN,0,0
4589,TRAIN,0,0
4590,TRAIN,0,0
4591,TRAIN,0,0
4592,TRAIN,0,0
4593,TRAIN,0,0
4594,TRAIN,0,0
4595,TRAIN,0,0
4596,TRAIN,0,0
4597,TRAIN,0,0
4598,TEST,0,0
4599,TEST,0,0
4600,TRAIN,0,0
4601,TRAIN,0,0
4602,TEST,0,0
4603,TRAIN,0,0
4604,TRAIN,0,0
4605,TRAIN,0,0
4606,TEST,0,0
4607,TRAIN,0,0
4608,TRAIN,0,0
4609,TRAIN,0,0
4610,TRAIN,0,0
4611,TRAIN,0,0
4612,TRAIN,0,0
4613,TRAIN,0,0
4614,TRAIN,0,0
4615,TRAIN,0,0
4616,TRAIN,0,0
4617,TRAIN,0,0
4618,TRAIN,0,0
4619,TRAIN,0,0
4620,TRAIN,0,0
4621,TRAIN,0,0
4622,TRAIN,0,0
4623,TRAIN,0,0
4624,TRAIN,0,0
4625,TRAIN,0,0
4626,TEST,0,0
4627,TRAIN,0,0
4628,TRAIN,0,0
4629,TRAIN,0,0
4630,TEST,0,0
4631,TRAIN,0,0
4632,TRAIN,0,0
4633,TRAIN,0,0
4634,TRAIN,0,0
4635,TRAIN,0,0
4636,TRAIN,0,0
4637,TRAIN,0,0
4638,TEST,0,0
4639,TRAIN,0,0
4640,TEST,0,0
4641,TRAIN,0,0
4642,TEST,0,0
4643,TEST,0,0
4644,TRAIN,0,0
4645,TEST,0,0
4646,TRAIN,0,0
4647,TRAIN,0,0
4648,TRAIN,0,0
4649,TRAIN,0,0
4650,TRAIN,0,0
4651,TRAIN,0,0
4652,TRAIN,0,0
4653,TRAIN,0,0
4654,TRAIN,0,0
4655,TRAIN,0,0
4656,TRAIN,0,0
4657,TRAIN,0,0
4658,TRAIN,0,0
4659,TRAIN,0,0
4660,TRAIN,0,0
4661,TRAIN,0,0
4662,TEST,0,0
4663,TRAIN,0,0
4664,TRAIN,0,0
4665,TRAIN,0,0
4666,TRAIN,0,0
4667,TRAIN,0,0
4668,TRAIN,0,0
4669,TRAIN,0,0
4670,TEST,0,0
4671,TEST,0,0
4672,TRAIN,0,0
4673,TRAIN,0,0
4674,TRAIN,0,0
4675,TRAIN,0,0
4676,TRAIN,0,0
4677,TRAIN,0,0
4678,TRAIN,0,0
4679,TRAIN,0,0
4680,TRAIN,0,0
4681,TRAIN,0,0
4682,TRAIN,0,0
4683,TEST,0,0
4684,TRAIN,0,0
4685,TRAIN,0,0
4686,TRAIN,0,0
4687,TEST,0,0
4688,TRAIN,0,0
4689,TRAIN,0,0
4690,TRAIN,0,0
4691,TRAIN,0,0
4692,TEST,0,0
4693,TRAIN,0,0
4694,TRAIN,0,0
4695,TRAIN,0,0
4696,TRAIN,0,0
4697,TRAIN,0,0
4698,TRAIN,0,0
4699,TEST,0,0
4700,TRAIN,0,0
4701,TRAIN,0,0
4702,TRAIN,0,0
4703,TRAIN,0,0
4704,TRAIN,0,0
4705,TRAIN,0,0
4706,TRAIN,0,0
4707,TRAIN,0,0
4708,TRAIN,0,0
4709,TEST,0,0
4710,TRAIN,0,0
4711,TRAIN,0,0
4712,TEST,0,0
4713,TEST,0,0
4714,TRAIN,0,0
4715,TRAIN,0,0
4716,TRAIN,0,0
4717,TEST,0,0
4718,TEST,0,0
4719,TEST,0,0
4720,TEST,0,0
4721,TRAIN,0,0
4722,TEST,0,0
4723,TRAIN,0,0
4724,TEST,0,0
4725,TRAIN,0,0
4726,TRAIN,0,0
4727,TEST,0,0
4728,TRAIN,0,0
4729,TRAIN,0,0
4730,TEST,0,0
4731,TRAIN,0,0
4732,TEST,0,0
4733,TRAIN,0,0
4734,TRAIN,0,0
4735,TRAIN,0,0
4736,TRAIN,0,0
4737,TRAIN,0,0
4738,TEST,0,0
4739,TEST,0,0
4740,TRAIN,0,0
4741,TRAIN,0,0
4742,TRAIN,0,0
4743,TRAIN,0,0
4744,TRAIN,0,0
4745,TRAIN,0,0
4746,TRAIN,0,0
4747,TRAIN,0,0
4748,TRAIN,0,0
4749,TRAIN,0,0
4750,TRAIN,0,0
4751,TRAIN,0,0
4752,TRAIN,0,0
4753,TEST,0,0
4754,TRAIN,0,0
4755,TRAIN,0,0
4756,TRAIN,0,0
4757,TEST,0,0
4758,TRAIN,0,0
4759,TEST,0,0
4760,TRAIN,0,0
4761,TRAIN,0,0
4762,TEST,0,0
4763,TRAIN,0,0
4764,TRAIN,0,0
4765,TRAIN,0,0
4766,TRAIN,0,0
4767,TEST,0,0
4768,TRAIN,0,0
4769,TRAIN,0,0
4770,TRAIN,0,0
4771,TEST,0,0
4772,TRAIN,0,0
4773,TRAIN,0,0
4774,TRAIN,0,0
4775,TRAIN,0,0
4776,TRAIN,0,0
4777,TRAIN,0,0
4778,TEST,0,0
4779,TRAIN,0,0
4780,TRAIN,0,0
4781,TEST,0,0
4782,TEST,0,0
4783,TEST,0,0
4784,TEST,0,0
4785,TRAIN,0,0
4786,TEST,0,0
4787,TEST,0,0
4788,TEST,0,0
4789,TRAIN,0,0
4790,TRAIN,0,0
4791,TEST,0,0
4792,TRAIN,0,0
4793,TRAIN,0,0
4794,TRAIN,0,0
4795,TRAIN,0,0
4796,TRAIN,0,0
4797,TRAIN,0,0
4798,TRAIN,0,0
4799,TRAIN,0,0
4800,TRAIN,0,0
4801,TRAIN,0,0
4802,TRAIN,0,0
4803,TRAIN,0,0
4804,TRAIN,0,0
4805,TRAIN,0,0
4806,TRAIN,0,0
4807,TRAIN,0,0
4808,TRAIN,0,0
4809,TRAIN,0,0
4810,TEST,0,0
4811,TRAIN,0,0
4812,TRAIN,0,0
4813,TRAIN,0,0
4814,TRAIN,0,0
4815,TRAIN,0,0
4816,TRAIN,0,0
4817,TEST,0,0
4818,TRAIN,0,0
4819,TRAIN,0,0
4820,TRAIN,0,0
4821,TRAIN,0,0
4822,TRAIN,0,0
4823,TRAIN,0,0
4824,TRAIN,0,0
4825,TEST,0,0
4826,TRAIN,0,0
4827,TRAIN,0,0
4828,TRAIN,0,0
4829,TRAIN,0,0
4830,TRAIN,0,0
4831,TRAIN,0,0
4832,TRAIN,0,0
4833,TRAIN,0,0
4834,TRAIN,0,0
4835,TEST,0,0
4836,TRAIN,0,0
4837,TRAIN,0,0
4838,TRAIN,0,0
4839,TEST,0,0
4840,TEST,0,0
4841,TRAIN,0,0
4842,TRAIN,0,0
4843,TEST,0,0
4844,TEST,0,0
4845,TRAIN,0,0
4846,TRAIN,0,0
4847,TRAIN,0,0
4848,TRAIN,0,0
4849,TRAIN,0,0
4850,TRAIN,0,0
4851,TEST,0,0
4852,TRAIN,0,0
4853,TRAIN,0,0
4854,TRAIN,0,0
4855,TRAIN,0,0
4856,TRAIN,0,0
4857,TRAIN,0,0
4858,TRAIN,0,0
4859,TRAIN,0,0
4860,TRAIN,0,0
4861,TRAIN,0,0
4862,TRAIN,0,0
4863,TEST,0,0
4864,TRAIN,0,0
4865,TRAIN,0,0
4866,TEST,0,0
4867,TRAIN,0,0
4868,TRAIN,0,0
4869,TRAIN,0,0
4870,TRAIN,0,0
4871,TRAIN,0,0
4872,TRAIN,0,0
4873,TEST,0,0
4874,TRAIN,0,0
4875,TRAIN,0,0
4876,TRAIN,0,0
4877,TRAIN,0,0
4878,TRAIN,0,0
4879,TRAIN,0,0
4880,TRAIN,0,0
4881,TRAIN,0,0
4882,TEST,0,0
4883,TRAIN,0,0
4884,TRAIN,0,0
4885,TEST,0,0
4886,TRAIN,0,0
4887,TRAIN,0,0
4888,TRAIN,0,0
4889,TRAIN,0,0
4890,TEST,0,0
4891,TRAIN,0,0
4892,TRAIN,0,0
4893,TEST,0,0
4894,TRAIN,0,0
4895,TEST,0,0
4896,TRAIN,0,0
4897,TRAIN,0,0
4898,TRAIN,0,0
4899,TRAIN,0,0
4900,TEST,0,0
4901,TRAIN,0,0
4902,TRAIN,0,0
4903,TRAIN,0,0
4904,TRAIN,0,0
4905,TRAIN,0,0
4906,TRAIN,0,0
4907,TRAIN,0,0
4908,TRAIN,0,0
4909,TRAIN,0,0
4910,TRAIN,0,0
4911,TRAIN,0,0
4912,TRAIN,0,0
4913,TEST,0,0
4914,TEST,0,0
4915,TRAIN,0,0
4916,TRAIN,0,0
4917,TRAIN,0,0
4918,TEST,0,0
4919,TRAIN,0,0
4920,TRAIN,0,0
4921,TRAIN,0,0
4922,TRAIN,0,0
4923,TRAIN,0,0
4924,TRAIN,0,0
4925,TRAIN,0,0
4926,TEST,0,0
4927,TRAIN,0,0
4928,TRAIN,0,0
4929,TRAIN,0,0
4930,TRAIN,0,0
4931,TRAIN,0,0
4932,TRAIN,0,0
4933,TRAIN,0,0
4934,TRAIN,0,0
4935,TRAIN,0,0
4936,TRAIN,0,0
4937,TEST,0,0
4938,TRAIN,0,0
4939,TRAIN,0,0
4940,TRAIN,0,0
4941,TEST,0,0
4942,TEST,0,0
4943,TRAIN,0,0
4944,TRAIN,0,0
4945,TRAIN,0,0
4946,TRAIN,0,0
4947,TEST,0,0
4948,TRAIN,0,0
4949,TEST,0,0
4950,TRAIN,0,0
4951,TRAIN,0,0
4952,TRAIN,0,0
4953,TEST,0,0
4954,TRAIN,0,0
4955,TRAIN,0,0
4956,TRAIN,0,0
4957,TEST,0,0
4958,TRAIN,0,0
4959,TRAIN,0,0
4960,TRAIN,0,0
4961,TRAIN,0,0
4962,TEST,0,0
4963,TRAIN,0,0
4964,TRAIN,0,0
4965,TEST,0,0
4966,TRAIN,0,0
4967,TRAIN,0,0
4968,TRAIN,0,0
4969,TEST,0,0
4970,TRAIN,0,0
4971,TRAIN,0,0
4972,TRAIN,0,0
4973,TRAIN,0,0
4974,TRAIN,0,0
4975,TRAIN,0,0
4976,TRAIN,0,0
4977,TRAIN,0,0
4978,TEST,0,0
4979,TRAIN,0,0
4980,TRAIN,0,0
4981,TEST,0,0
4982,TRAIN,0,0
4983,TEST,0,0
4984,TRAIN,0,0
4985,TRAIN,0,0
4986,TRAIN,0,0
4987,TRAIN,0,0
4988,TRAIN,0,0
4989,TRAIN,0,0
4990,TRAIN,0,0
4991,TRAIN,0,0
4992,TRAIN,0,0
4993,TRAIN,0,0
4994,TRAIN,0,0
4995,TRAIN,0,0
4996,TRAIN,0,0
4997,TRAIN,0,0
4998,TRAIN,0,0
4999,TRAIN,0,0
5000,TRAIN,0,0
5001,TRAIN,0,0
5002,TRAIN,0,0
5003,TRAIN,0,0
5004,TRAIN,0,0
5005,TRAIN,0,0
5006,TRAIN,0,0
5007,TRAIN,0,0
5008,TRAIN,0,0
5009,TRAIN,0,0
5010,TRAIN,0,0
5011,TRAIN,0,0
5012,TRAIN,0,0
5013,TRAIN,0,0
5014,TEST,0,0
5015,TRAIN,0,0
5016,TRAIN,0,0
5017,TRAIN,0,0
5018,TRAIN,0,0
5019,TRAIN,0,0
5020,TRAIN,0,0
5021,TRAIN,0,0
5022,TRAIN,0,0
5023,TRAIN,0,0
5024,TRAIN,0,0
5025,TRAIN,0,0
5026,TRAIN,0,0
5027,TRAIN,0,0
5028,TRAIN,0,0
5029,TRAIN,0,0
5030,TEST,0,0
5031,TRAIN,0,0
5032,TRAIN,0,0
5033,TRAIN,0,0
5034,TRAIN,0,0
5035,TRAIN,0,0
5036,TRAIN,0,0
5037,TRAIN,0,0
5038,TRAIN,0,0
5039,TRAIN,0,0
5040,TEST,0,0
5041,TRAIN,0,0
5042,TRAIN,0,0
5043,TEST,0,0
5044,TRAIN,0,0
5045,TRAIN,0,0
5046,TEST,0,0
5047,TRAIN,0,0
5048,TEST,0,0
5049,TEST,0,0
5050,TRAIN,0,0
5051,TRAIN,0,0
5052,TRAIN,0,0
5053,TRAIN,0,0
5054,TRAIN,0,0
5055,TRAIN,0,0
5056,TRAIN,0,0
5057,TRAIN,0,0
5058,TRAIN,0,0
5059,TRAIN,0,0
5060,TEST,0,0
5061,TRAIN,0,0
5062,TRAIN,0,0
5063,TRAIN,0,0
5064,TEST,0,0
5065,TRAIN,0,0
5066,TRAIN,0,0
5067,TRAIN,0,0
5068,TRAIN,0,0
5069,TRAIN,0,0
5070,TEST,0,0
5071,TRAIN,0,0
5072,TRAIN,0,0
5073,TRAIN,0,0
5074,TEST,0,0
5075,TRAIN,0,0
5076,TRAIN,0,0
5077,TRAIN,0,0
5078,TRAIN,0,0
5079,TRAIN,0,0
5080,TRAIN,0,0
5081,TRAIN,0,0
5082,TRAIN,0,0
5083,TRAIN,0,0
5084,TRAIN,0,0
5085,TRAIN,0,0
5086,TRAIN,0,0
5087,TRAIN,0,0
5088,TRAIN,0,0
5089,TRAIN,0,0
5090,TRAIN,0,0
5091,TEST,0,0
5092,TRAIN,0,0
5093,TRAIN,0,0
5094,TEST,0,0
5095,TRAIN,0,0
5096,TRAIN,0,0
5097,TRAIN,0,0
5098,TRAIN,0,0
5099,TEST,0,0
5100,TRAIN,0,0
5101,TRAIN,0,0
5102,TRAIN,0,0
5103,TRAIN,0,0
5104,TEST,0,0
5105,TRAIN,0,0
5106,TEST,0,0
5107,TRAIN,0,0
5108,TRAIN,0,0
5109,TRAIN,0,0
5110,TRAIN,0,0
5111,TRAIN,0,0
5112,TEST,0,0
5113,TRAIN,0,0
5114,TRAIN,0,0
5115,TRAIN,0,0
5116,TEST,0,0
5117,TEST,0,0
5118,TRAIN,0,0
5119,TRAIN,0,0
5120,TRAIN,0,0
5121,TRAIN,0,0
5122,TEST,0,0
5123,TEST,0,0
5124,TEST,0,0
5125,TRAIN,0,0
5126,TRAIN,0,0
5127,TEST,0,0
5128,TRAIN,0,0
5129,TEST,0,0
5130,TRAIN,0,0
5131,TRAIN,0,0
5132,TRAIN,0,0
5133,TRAIN,0,0
5134,TEST,0,0
5135,TRAIN,0,0
5136,TRAIN,0,0
5137,TRAIN,0,0
5138,TRAIN,0,0
5139,TEST,0,0
5140,TRAIN,0,0
5141,TRAIN,0,0
5142,TRAIN,0,0
5143,TRAIN,0,0
5144,TRAIN,0,0
5145,TRAIN,0,0
5146,TRAIN,0,0
5147,TRAIN,0,0
5148,TRAIN,0,0
5149,TRAIN,0,0
5150,TEST,0,0
5151,TRAIN,0,0
5152,TRAIN,0,0
5153,TRAIN,0,0
5154,TEST,0,0
5155,TRAIN,0,0
5156,TEST,0,0
5157,TRAIN,0,0
5158,TEST,0,0
5159,TRAIN,0,0
5160,TEST,0,0
5161,TRAIN,0,0
5162,TRAIN,0,0
5163,TRAIN,0,0
5164,TRAIN,0,0
5165,TEST,0,0
5166,TRAIN,0,0
5167,TRAIN,0,0
5168,TEST,0,0
5169,TRAIN,0,0
5170,TRAIN,0,0
5171,TRAIN,0,0
5172,TRAIN,0,0
5173,TEST,0,0
5174,TEST,0,0
5175,TRAIN,0,0
5176,TRAIN,0,0
5177,TRAIN,0,0
5178,TEST,0,0
5179,TEST,0,0
5180,TRAIN,0,0
5181,TRAIN,0,0
5182,TRAIN,0,0
5183,TRAIN,0,0
5184,TRAIN,0,0
5185,TRAIN,0,0
5186,TRAIN,0,0
5187,TRAIN,0,0
5188,TRAIN,0,0
5189,TRAIN,0,0
5190,TEST,0,0
5191,TRAIN,0,0
5192,TRAIN,0,0
5193,TRAIN,0,0
5194,TEST,0,0
5195,TRAIN,0,0
5196,TRAIN,0,0
5197,TEST,0,0
5198,TRAIN,0,0
5199,TRAIN,0,0
5200,TRAIN,0,0
5201,TRAIN,0,0
5202,TRAIN,0,0
5203,TEST,0,0
5204,TRAIN,0,0
5205,TRAIN,0,0
5206,TRAIN,0,0
5207,TRAIN,0,0
5208,TRAIN,0,0
5209,TEST,0,0
5210,TRAIN,0,0
5211,TRAIN,0,0
5212,TRAIN,0,0
5213,TRAIN,0,0
5214,TEST,0,0
5215,TEST,0,0
5216,TRAIN,0,0
5217,TEST,0,0
5218,TRAIN,0,0
5219,TRAIN,0,0
5220,TRAIN,0,0
5221,TRAIN,0,0
5222,TRAIN,0,0
5223,TRAIN,0,0
5224,TRAIN,0,0
5225,TRAIN,0,0
5226,TEST,0,0
5227,TRAIN,0,0
5228,TRAIN,0,0
5229,TRAIN,0,0
5230,TRAIN,0,0
5231,TRAIN,0,0
5232,TEST,0,0
5233,TEST,0,0
5234,TEST,0,0
5235,TRAIN,0,0
5236,TRAIN,0,0
5237,TRAIN,0,0
5238,TRAIN,0,0
5239,TRAIN,0,0
5240,TEST,0,0
5241,TEST,0,0
5242,TRAIN,0,0
5243,TRAIN,0,0
5244,TRAIN,0,0
5245,TRAIN,0,0
5246,TRAIN,0,0
5247,TRAIN,0,0
5248,TRAIN,0,0
5249,TRAIN,0,0
5250,TRAIN,0,0
5251,TRAIN,0,0
5252,TEST,0,0
5253,TRAIN,0,0
5254,TRAIN,0,0
5255,TRAIN,0,0
5256,TRAIN,0,0
5257,TEST,0,0
5258,TRAIN,0,0
5259,TRAIN,0,0
5260,TRAIN,0,0
5261,TRAIN,0,0
5262,TRAIN,0,0
5263,TRAIN,0,0
5264,TRAIN,0,0
5265,TRAIN,0,0
5266,TEST,0,0
5267,TEST,0,0
5268,TRAIN,0,0
5269,TRAIN,0,0
5270,TRAIN,0,0
5271,TEST,0,0
5272,TRAIN,0,0
5273,TEST,0,0
5274,TRAIN,0,0
5275,TRAIN,0,0
5276,TRAIN,0,0
5277,TRAIN,0,0
5278,TRAIN,0,0
5279,TRAIN,0,0
5280,TRAIN,0,0
5281,TRAIN,0,0
5282,TRAIN,0,0
5283,TRAIN,0,0
5284,TRAIN,0,0
5285,TRAIN,0,0
5286,TRAIN,0,0
5287,TRAIN,0,0
5288,TRAIN,0,0
5289,TRAIN,0,0
5290,TRAIN,0,0
5291,TRAIN,0,0
5292,TEST,0,0
5293,TRAIN,0,0
5294,TRAIN,0,0
5295,TRAIN,0,0
5296,TEST,0,0
5297,TRAIN,0,0
5298,TRAIN,0,0
5299,TEST,0,0
5300,TRAIN,0,0
5301,TEST,0,0
5302,TRAIN,0,0
5303,TEST,0,0
5304,TRAIN,0,0
5305,TEST,0,0
5306,TRAIN,0,0
5307,TRAIN,0,0
5308,TRAIN,0,0
5309,TEST,0,0
5310,TEST,0,0
5311,TRAIN,0,0
5312,TRAIN,0,0
5313,TRAIN,0,0
5314,TRAIN,0,0
5315,TRAIN,0,0
5316,TRAIN,0,0
5317,TRAIN,0,0
5318,TRAIN,0,0
5319,TRAIN,0,0
5320,TRAIN,0,0
5321,TRAIN,0,0
5322,TEST,0,0
5323,TRAIN,0,0
5324,TRAIN,0,0
5325,TRAIN,0,0
5326,TRAIN,0,0
5327,TRAIN,0,0
5328,TRAIN,0,0
5329,TRAIN,0,0
5330,TRAIN,0,0
5331,TRAIN,0,0
5332,TRAIN,0,0
5333,TRAIN,0,0
5334,TRAIN,0,0
5335,TRAIN,0,0
5336,TEST,0,0
5337,TRAIN,0,0
5338,TRAIN,0,0
5339,TRAIN,0,0
5340,TRAIN,0,0
5341,TEST,0,0
5342,TRAIN,0,0
5343,TRAIN,0,0
5344,TRAIN,0,0
5345,TRAIN,0,0
5346,TRAIN,0,0
5347,TEST,0,0
5348,TRAIN,0,0
5349,TRAIN,0,0
5350,TRAIN,0,0
5351,TRAIN,0,0
5352,TRAIN,0,0
5353,TRAIN,0,0
5354,TRAIN,0,0
5355,TRAIN,0,0
5356,TRAIN,0,0
5357,TRAIN,0,0
5358,TRAIN,0,0
5359,TRAIN,0,0
5360,TEST,0,0
5361,TRAIN,0,0
5362,TEST,0,0
5363,TRAIN,0,0
5364,TRAIN,0,0
5365,TRAIN,0,0
5366,TRAIN,0,0
5367,TRAIN,0,0
5368,TRAIN,0,0
5369,TRAIN,0,0
5370,TRAIN,0,0
5371,TRAIN,0,0
5372,TEST,0,0
5373,TRAIN,0,0
5374,TRAIN,0,0
5375,TRAIN,0,0
5376,TEST,0,0
5377,TRAIN,0,0
5378,TRAIN,0,0
5379,TRAIN,0,0
5380,TEST,0,0
5381,TRAIN,0,0
5382,TRAIN,0,0
5383,TRAIN,0,0
5384,TEST,0,0
5385,TEST,0,0
5386,TRAIN,0,0
5387,TRAIN,0,0
5388,TRAIN,0,0
5389,TEST,0,0
5390,TEST,0,0
5391,TRAIN,0,0
5392,TRAIN,0,0
5393,TRAIN,0,0
5394,TRAIN,0,0
5395,TRAIN,0,0
5396,TRAIN,0,0
5397,TEST,0,0
5398,TRAIN,0,0
5399,TRAIN,0,0
5400,TRAIN,0,0
5401,TRAIN,0,0
5402,TEST,0,0
5403,TRAIN,0,0
5404,TRAIN,0,0
5405,TRAIN,0,0
5406,TRAIN,0,0
5407,TEST,0,0
5408,TRAIN,0,0
5409,TRAIN,0,0
5410,TEST,0,0
5411,TRAIN,0,0
5412,TRAIN,0,0
5413,TRAIN,0,0
5414,TEST,0,0
5415,TRAIN,0,0
5416,TEST,0,0
5417,TRAIN,0,0
5418,TRAIN,0,0
5419,TRAIN,0,0
5420,TEST,0,0
5421,TEST,0,0
5422,TEST,0,0
5423,TRAIN,0,0
5424,TRAIN,0,0
5425,TEST,0,0
5426,TRAIN,0,0
5427,TRAIN,0,0
5428,TRAIN,0,0
5429,TRAIN,0,0
5430,TRAIN,0,0
5431,TRAIN,0,0
5432,TRAIN,0,0
5433,TRAIN,0,0
5434,TRAIN,0,0
5435,TRAIN,0,0
5436,TRAIN,0,0
5437,TRAIN,0,0
5438,TRAIN,0,0
5439,TEST,0,0
5440,TRAIN,0,0
5441,TRAIN,0,0
5442,TRAIN,0,0
5443,TEST,0,0
5444,TEST,0,0
5445,TRAIN,0,0
5446,TEST,0,0
5447,TRAIN,0,0
5448,TRAIN,0,0
5449,TEST,0,0
5450,TRAIN,0,0
5451,TRAIN,0,0
5452,TRAIN,0,0
5453,TRAIN,0,0
5454,TRAIN,0,0
5455,TRAIN,0,0
5456,TEST,0,0
5457,TEST,0,0
5458,TRAIN,0,0
5459,TRAIN,0,0
5460,TRAIN,0,0
5461,TRAIN,0,0
5462,TRAIN,0,0
5463,TEST,0,0
5464,TRAIN,0,0
5465,TEST,0,0
5466,TRAIN,0,0
5467,TEST,0,0
5468,TRAIN,0,0
5469,TRAIN,0,0
5470,TRAIN,0,0
5471,TRAIN,0,0
5472,TRAIN,0,0
5473,TRAIN,0,0
